Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.966
wind_speed_[m+1s-1]_=_  5.551
averaging_interval_[min]_=_     10
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
0.266113,0.942806E-01,0.325178E-02
0.268555,0.951455E-01,0.266588
0.270996,0.960105E-01,0.869972
0.273438,0.968755E-01,0.188331E-01
0.275879,0.977404E-01,0.777952
0.278320,0.986054E-01,-0.127476
0.280762,0.994703E-01,0.311654
0.283203,0.100335,0.292192
0.285645,0.101200,-0.228983E-01
0.288086,0.102065,0.337789
0.290527,0.102930,0.121580
0.292969,0.103795,0.306866
0.295410,0.104660,0.151855
0.297852,0.105525,-0.283815E-01
0.300293,0.106390,-0.246862
0.302734,0.107255,0.824536E-01
0.305176,0.108120,0.524730
0.307617,0.108985,0.170000
0.310059,0.109850,-0.209473
0.312500,0.110715,0.159943
0.314941,0.111580,0.141658
0.317383,0.112445,0.127600
0.319824,0.113310,0.128448E-01
0.322266,0.114175,0.698062
0.324707,0.115040,0.199126
0.327148,0.115905,-0.123376
0.329590,0.116770,0.774919
0.332031,0.117634,0.223218
0.334473,0.118499,0.712980E-01
0.336914,0.119364,-0.106354
0.339355,0.120229,0.155011
0.341797,0.121094,0.163458
0.344238,0.121959,0.171386
0.346680,0.122824,0.168492
0.349121,0.123689,-0.733542E-01
0.351562,0.124554,0.220198
0.354004,0.125419,0.854013
0.356445,0.126284,0.478445
0.358887,0.127149,0.105860
0.361328,0.128014,0.552109
0.363770,0.128879,0.247886E-01
0.366211,0.129744,0.332521
0.368652,0.130609,0.374370
0.371094,0.131474,0.646422E-01
0.373535,0.132339,0.194801
0.375977,0.133204,0.670952
0.378418,0.134069,0.955506E-01
0.380859,0.134934,0.106618
0.383301,0.135799,0.228931
0.385742,0.136664,0.757197E-01
0.388184,0.137529,0.424508
0.390625,0.138394,0.208866E-01
0.393066,0.139258,-0.506530E-01
0.395508,0.140123,-0.200863
0.397949,0.140988,0.341437
0.400391,0.141853,0.494132E-01
0.402832,0.142718,0.445445
0.405273,0.143583,0.761466E-01
0.407715,0.144448,0.456860
0.410156,0.145313,-0.152198
0.412598,0.146178,0.171566
0.415039,0.147043,0.134885
0.417480,0.147908,-0.113955
0.419922,0.148773,0.191851E-01
0.422363,0.149638,0.146106
0.424805,0.150503,0.120382
0.427246,0.151368,0.107814
0.429688,0.152233,0.780943E-01
0.432129,0.153098,-0.158089E-01
0.434570,0.153963,0.465715E-02
0.437012,0.154828,0.430694
0.439453,0.155693,0.165267E-01
0.441895,0.156558,-0.286657E-01
0.444336,0.157423,0.450830
0.446777,0.158288,0.201479
0.449219,0.159153,0.297900E-01
0.451660,0.160018,0.301564
0.454102,0.160882,0.347320E-01
0.456543,0.161747,-0.123043E-02
0.458984,0.162612,0.209217
0.461426,0.163477,0.165181
0.463867,0.164342,0.456345
0.466309,0.165207,0.190619
0.468750,0.166072,0.480213
0.471191,0.166937,0.361977
0.473633,0.167802,0.910087
0.476074,0.168667,0.531478E-01
0.478516,0.169532,0.136537
0.480957,0.170397,0.365233
0.483398,0.171262,0.181287
0.485840,0.172127,0.585629
0.488281,0.172992,0.274137
0.490723,0.173857,0.312403
0.493164,0.174722,0.212319
0.495605,0.175587,0.412586
0.498047,0.176452,0.213835
0.500488,0.177317,0.985105E-01
0.502930,0.178182,-0.873812E-02
0.505371,0.179047,0.294754
0.507812,0.179912,0.132366E-01
0.510254,0.180777,-0.987153E-01
0.512695,0.181641,0.331406
0.515137,0.182506,0.522396
0.517578,0.183371,-0.197099E-01
0.520020,0.184236,0.309839
0.522461,0.185101,-0.609102
0.524902,0.185966,0.178307
0.527344,0.186831,-0.105576
0.529785,0.187696,0.362974
0.532227,0.188561,0.296485
0.534668,0.189426,-0.311494E-01
0.537109,0.190291,0.509223
0.539551,0.191156,0.594975E-01
0.541992,0.192021,0.156403
0.544434,0.192886,0.384758E-02
0.546875,0.193751,0.315949E-01
0.549316,0.194616,0.438533
0.551758,0.195481,0.662565E-01
0.554199,0.196346,0.189370
0.556641,0.197211,-0.866347E-01
0.559082,0.198076,-0.112656
0.561523,0.198941,0.304038
0.563965,0.199806,0.137129
0.566406,0.200671,0.286990E-01
0.568848,0.201536,0.919754E-01
0.571289,0.202401,0.583077E-01
0.573730,0.203265,0.601799
0.576172,0.204130,0.772292
0.578613,0.204995,0.513294E-03
0.581055,0.205860,0.538730
0.583496,0.206725,-0.653722E-01
0.585938,0.207590,0.749496
0.588379,0.208455,0.644418E-01
0.590820,0.209320,0.756185E-01
0.593262,0.210185,1.29082
0.595703,0.211050,0.138191
0.598145,0.211915,0.517480
0.600586,0.212780,0.443916
0.603027,0.213645,-0.147950
0.605469,0.214510,-0.221001
0.607910,0.215375,0.113648
0.610352,0.216240,0.293602
0.612793,0.217105,0.261386
0.615234,0.217970,0.331136
0.617676,0.218835,-0.538368E-01
0.620117,0.219700,0.459835
0.622559,0.220565,0.121727
0.625000,0.221430,0.177497
0.627441,0.222295,0.361628E-01
0.629883,0.223160,0.189106
0.632324,0.224025,-0.909939E-01
0.634766,0.224889,-0.118095
0.637207,0.225754,-0.241196
0.639648,0.226619,0.280741
0.642090,0.227484,-0.100867
0.644531,0.228349,0.444733
0.646973,0.229214,-0.355623E-01
0.649414,0.230079,0.359266
0.651855,0.230944,0.787588E-01
0.654297,0.231809,-0.209633
0.656738,0.232674,-0.919738E-02
0.659180,0.233539,0.534360
0.661621,0.234404,-0.141932E-01
0.664062,0.235269,-0.556911E-02
0.666504,0.236134,-0.151860E-01
0.668945,0.236999,0.545293
0.671387,0.237864,0.571001
0.673828,0.238729,-0.159474
0.676270,0.239594,-0.151042E-01
0.678711,0.240459,0.255497
0.681152,0.241324,0.727812E-01
0.683594,0.242189,0.118123
0.686035,0.243054,-0.225133
0.688477,0.243919,-0.280720
0.690918,0.244784,0.625748
0.693359,0.245648,0.480106
0.695801,0.246513,0.218997
0.698242,0.247378,0.211012
0.700684,0.248243,-0.263725E-01
0.703125,0.249108,-0.134154E-01
0.705566,0.249973,0.650050E-01
0.708008,0.250838,0.345716E-01
0.710449,0.251703,0.250601
0.712891,0.252568,0.331694
0.715332,0.253433,0.329132E-01
0.717773,0.254298,0.752886E-01
0.720215,0.255163,0.215101
0.722656,0.256028,0.121106
0.725098,0.256893,0.728306
0.727539,0.257758,-0.103142
0.729980,0.258623,-0.205768
0.732422,0.259488,-0.200972E-01
0.734863,0.260353,0.469488E-01
0.737305,0.261218,1.08179
0.739746,0.262083,0.123765
0.742188,0.262948,0.174347
0.744629,0.263813,0.694051
0.747070,0.264678,0.196103E-01
0.749512,0.265543,0.325010E-01
0.751953,0.266408,0.368400
0.754395,0.267272,0.368097E-01
0.756836,0.268137,-0.105669
0.759277,0.269002,-0.157086
0.761719,0.269867,-0.228928E-01
0.764160,0.270732,0.438626
0.766602,0.271597,-0.541834E-01
0.769043,0.272462,0.913708
0.771484,0.273327,-0.300511
0.773926,0.274192,-0.361794E-01
0.776367,0.275057,0.522949E-01
0.778809,0.275922,0.273347
0.781250,0.276787,0.238964
0.783691,0.277652,0.451315
0.786133,0.278517,0.199028
0.788574,0.279382,0.494975
0.791016,0.280247,0.587828
0.793457,0.281112,0.421257
0.795898,0.281977,-0.472602E-01
0.798340,0.282842,0.499336E-01
0.800781,0.283707,0.597459
0.803223,0.284572,0.827745
0.805664,0.285437,0.282933E-01
0.808105,0.286302,0.124802
0.810547,0.287167,0.613672
0.812988,0.288032,0.756781
0.815430,0.288896,-0.273006
0.817871,0.289761,0.890018E-01
0.820312,0.290626,0.124610
0.822754,0.291491,0.236559
0.825195,0.292356,0.356287
0.827637,0.293221,0.138104E-01
0.830078,0.294086,0.129691
0.832520,0.294951,0.685210
0.834961,0.295816,0.299046
0.837402,0.296681,0.205361E-01
0.839844,0.297546,-0.198593
0.842285,0.298411,0.150041
0.844727,0.299276,0.240062
0.847168,0.300141,0.517469
0.849609,0.301006,-0.164049
0.852051,0.301871,-0.134166E-01
0.854492,0.302736,0.215532
0.856934,0.303601,0.862314
0.859375,0.304466,-0.352247
0.861816,0.305331,-0.136914
0.864258,0.306196,0.186870
0.866699,0.307061,-0.425105E-02
0.869141,0.307926,-0.462649E-01
0.871582,0.308791,0.155617
0.874023,0.309656,0.772494E-01
0.876465,0.310520,0.474607
0.878906,0.311385,0.568912
0.881348,0.312250,0.396955
0.883789,0.313115,0.236823
0.886230,0.313980,0.164131
0.888672,0.314845,-0.349484
0.891113,0.315710,0.172612
0.893555,0.316575,0.163070E-02
0.895996,0.317440,0.182660
0.898438,0.318305,0.263376E-01
0.900879,0.319170,0.322303E-01
0.903320,0.320035,0.294320
0.905762,0.320900,0.632982E-01
0.908203,0.321765,0.287918
0.910645,0.322630,0.166695E-01
0.913086,0.323495,0.153926
0.915527,0.324360,0.477072
0.917969,0.325225,0.281352
0.920410,0.326090,0.269327
0.922852,0.326955,-0.327419E-01
0.925293,0.327820,0.297129E-01
0.927734,0.328685,0.120083
0.930176,0.329550,-0.866073E-01
0.932617,0.330415,0.244418
0.935059,0.331279,0.309342
0.937500,0.332144,-0.135483
0.939941,0.333009,0.169851
0.942383,0.333874,0.819894E-01
0.944824,0.334739,0.228890
0.947266,0.335604,0.355937
0.949707,0.336469,0.154073
0.952148,0.337334,-0.631021E-01
0.954590,0.338199,-0.579434E-01
0.957031,0.339064,0.580577
0.959473,0.339929,0.264461
0.961914,0.340794,0.381809
0.964355,0.341659,0.183076
0.966797,0.342524,0.103995E-01
0.969238,0.343389,0.405893
0.971680,0.344254,0.453270E-01
0.974121,0.345119,0.133790
0.976562,0.345984,0.287378E-01
0.979004,0.346849,0.301540
0.981445,0.347714,0.330958E-01
0.983887,0.348579,0.387398
0.986328,0.349444,0.278374E-02
0.988770,0.350309,0.219999E-01
0.991211,0.351174,0.895506E-01
0.993652,0.352039,0.149270
0.996094,0.352903,0.196103
0.998535,0.353768,0.488810
1.00098,0.354633,-0.137003E-02
1.00342,0.355498,0.646899E-01
1.00586,0.356363,-0.385094E-03
1.00830,0.357228,-0.640469E-01
1.01074,0.358093,0.372706
1.01318,0.358958,0.510313
1.01562,0.359823,0.507543
1.01807,0.360688,-0.164443
1.02051,0.361553,0.419274E-01
1.02295,0.362418,-0.426253E-02
1.02539,0.363283,-0.185137
1.02783,0.364148,-0.186029
1.03027,0.365013,-0.537978E-01
1.03271,0.365878,0.575302E-01
1.03516,0.366743,0.380756E-01
1.03760,0.367608,0.329747
1.04004,0.368473,-0.191099
1.04248,0.369338,0.200431
1.04492,0.370203,-0.163179
1.04736,0.371068,0.541418
1.04980,0.371933,0.786483E-01
1.05225,0.372798,0.126806
1.05469,0.373663,-0.770051E-01
1.05713,0.374527,1.39858
1.05957,0.375392,0.346098
1.06201,0.376257,0.738203E-01
1.06445,0.377122,0.213783
1.06689,0.377987,0.254984
1.06934,0.378852,-0.612524E-01
1.07178,0.379717,0.247480
1.07422,0.380582,-0.519841E-01
1.07666,0.381447,-0.298682E-01
1.07910,0.382312,0.503572E-01
1.08154,0.383177,-0.116386
1.08398,0.384042,0.284573
1.08643,0.384907,0.625958E-01
1.08887,0.385772,0.517953
1.09131,0.386637,0.431569
1.09375,0.387502,0.435815
1.09619,0.388367,0.518877
1.09863,0.389232,-0.195290E-01
1.10107,0.390097,-0.671872E-01
1.10352,0.390962,-0.261246E-01
1.10596,0.391827,0.646402E-01
1.10840,0.392692,0.322851E-01
1.11084,0.393557,0.520078
1.11328,0.394422,-0.460875E-01
1.11572,0.395286,0.792836
1.11816,0.396151,0.335896
1.12061,0.397016,-0.104373
1.12305,0.397881,0.728494
1.12549,0.398746,-0.506581E-01
1.12793,0.399611,0.885371
1.13037,0.400476,0.233394
1.13281,0.401341,0.233942
1.13525,0.402206,0.102211E-01
1.13770,0.403071,0.602666
1.14014,0.403936,-0.104660
1.14258,0.404801,0.256320
1.14502,0.405666,-0.272976E-01
1.14746,0.406531,0.334386
1.14990,0.407396,0.112362
1.15234,0.408261,0.181195
1.15479,0.409126,-0.537422
1.15723,0.409991,0.451886
1.15967,0.410856,0.158823E-01
1.16211,0.411721,0.510103E-01
1.16455,0.412586,0.135544E-02
1.16699,0.413451,0.399872
1.16943,0.414316,-0.177879E-01
1.17188,0.415181,0.395415
1.17432,0.416046,0.528330
1.17676,0.416910,0.719890E-01
1.17920,0.417775,0.324661E-01
1.18164,0.418640,0.692586E-01
1.18408,0.419505,0.119852
1.18652,0.420370,0.187936
1.18896,0.421235,-0.272280
1.19141,0.422100,0.481982
1.19385,0.422965,-0.359003
1.19629,0.423830,0.695118E-01
1.19873,0.424695,-0.634733E-01
1.20117,0.425560,-0.207501E-01
1.20361,0.426425,0.189487
1.20605,0.427290,-0.131526
1.20850,0.428155,0.292494
1.21094,0.429020,0.431540
1.21338,0.429885,0.138704E-02
1.21582,0.430750,0.106205
1.21826,0.431615,-0.335178E-01
1.22070,0.432480,-0.393733E-01
1.22314,0.433345,-0.431516E-01
1.22559,0.434210,0.123285
1.22803,0.435075,0.422569
1.23047,0.435940,0.641209
1.23291,0.436805,0.400168
1.23535,0.437670,-0.124629
1.23779,0.438534,0.998125
1.24023,0.439399,0.243166
1.24268,0.440264,0.221457
1.24512,0.441129,0.473445
1.24756,0.441994,0.253232
1.25000,0.442859,0.492231
1.25244,0.443724,0.259591
1.25488,0.444589,-0.576891E-01
1.25732,0.445454,0.856415
1.25977,0.446319,0.280686
1.26221,0.447184,-0.314367E-01
1.26465,0.448049,0.124466
1.26709,0.448914,0.212802
1.26953,0.449779,0.232305
1.27197,0.450644,0.890350E-01
1.27441,0.451509,0.399607
1.27686,0.452374,0.856709
1.27930,0.453239,0.104168
1.28174,0.454104,0.253239
1.28418,0.454969,-0.921784E-02
1.28662,0.455834,1.23195
1.28906,0.456699,0.265799
1.29150,0.457564,0.109116
1.29395,0.458429,0.449475
1.29639,0.459293,0.236776
1.29883,0.460158,-0.143098
1.30127,0.461023,1.01855
1.30371,0.461888,-0.334506
1.30615,0.462753,-0.365757E-01
1.30859,0.463618,0.568544
1.31104,0.464483,0.593917E-02
1.31348,0.465348,0.127357
1.31592,0.466213,0.487386
1.31836,0.467078,0.306567
1.32080,0.467943,0.502974E-01
1.32324,0.468808,-0.220154
1.32568,0.469673,-0.253755
1.32812,0.470538,0.273394
1.33057,0.471403,-0.259333
1.33301,0.472268,0.126720
1.33545,0.473133,0.189172
1.33789,0.473998,-0.402260E-01
1.34033,0.474863,0.405795
1.34277,0.475728,0.731395E-01
1.34521,0.476593,0.261897
1.34766,0.477458,-0.707575E-02
1.35010,0.478323,0.202477
1.35254,0.479188,0.836868
1.35498,0.480053,1.02150
1.35742,0.480917,-0.869030E-01
1.35986,0.481782,0.547081
1.36230,0.482647,0.620528E-01
1.36475,0.483512,-0.572463E-01
1.36719,0.484377,0.202389E-01
1.36963,0.485242,0.224964
1.37207,0.486107,-0.220163E-01
1.37451,0.486972,0.594443E-01
1.37695,0.487837,0.111713
1.37939,0.488702,0.305348
1.38184,0.489567,0.678421E-01
1.38428,0.490432,0.264306E-01
1.38672,0.491297,0.661621
1.38916,0.492162,-0.743428E-01
1.39160,0.493027,-0.812528E-02
1.39404,0.493892,-0.304133
1.39648,0.494757,0.460994E-02
1.39893,0.495622,-0.101611E-01
1.40137,0.496487,-0.152253
1.40381,0.497352,-0.390647E-01
1.40625,0.498217,0.228432
1.40869,0.499082,0.122777
1.41113,0.499947,-0.213488
1.41357,0.500812,0.289962
1.41602,0.501677,0.380153
1.41846,0.502541,0.217521
1.42090,0.503406,0.866590E-01
1.42334,0.504271,-0.804840E-01
1.42578,0.505136,0.371087
1.42822,0.506001,0.362135
1.43066,0.506866,-0.279994
1.43311,0.507731,0.180476
1.43555,0.508596,-0.279073E-01
1.43799,0.509461,0.379730E-01
1.44043,0.510326,0.284753
1.44287,0.511191,-0.818552E-01
1.44531,0.512056,-0.246283
1.44775,0.512921,0.422649
1.45020,0.513786,0.518808
1.45264,0.514651,0.397941
1.45508,0.515516,0.231982
1.45752,0.516381,0.607420E-01
1.45996,0.517246,0.562113E-01
1.46240,0.518111,0.288693
1.46484,0.518976,0.473813E-01
1.46729,0.519841,0.168444
1.46973,0.520706,0.454886E-01
1.47217,0.521571,0.909462E-01
1.47461,0.522436,-0.285520
1.47705,0.523300,0.138787
1.47949,0.524165,0.224461
1.48193,0.525030,0.370827
1.48438,0.525895,0.259941E-02
1.48682,0.526760,0.293655
1.48926,0.527625,0.312125
1.49170,0.528490,-0.225603E-01
1.49414,0.529355,0.547057E-03
1.49658,0.530220,-0.283059
1.49902,0.531085,-0.464467E-01
1.50146,0.531950,-0.514252
1.50391,0.532815,0.695827E-01
1.50635,0.533680,0.128771
1.50879,0.534545,0.488400
1.51123,0.535410,0.442481E-01
1.51367,0.536275,0.833832E-01
1.51611,0.537140,0.397539E-01
1.51855,0.538005,-0.174341
1.52100,0.538870,-0.586616
1.52344,0.539735,0.266883
1.52588,0.540600,0.127593
1.52832,0.541465,0.202543
1.53076,0.542330,0.112196
1.53320,0.543195,0.318305
1.53564,0.544060,0.442343
1.53809,0.544924,0.266071
1.54053,0.545789,0.321423E-01
1.54297,0.546654,0.301356
1.54541,0.547519,-0.186617
1.54785,0.548384,-0.136546E-01
1.55029,0.549249,0.571205E-02
1.55273,0.550114,0.236468
1.55518,0.550979,0.209978
1.55762,0.551844,0.250075
1.56006,0.552709,1.43253
1.56250,0.553574,0.887419E-01
1.56494,0.554439,0.321795
1.56738,0.555304,-0.611948E-01
1.56982,0.556169,0.396706E-01
1.57227,0.557034,0.122281
1.57471,0.557899,-0.567722E-01
1.57715,0.558764,0.895786E-02
1.57959,0.559629,0.224049
1.58203,0.560494,0.289880
1.58447,0.561359,0.307485E-01
1.58691,0.562224,0.249287
1.58936,0.563089,-0.507613E-01
1.59180,0.563954,0.173427
1.59424,0.564819,0.187771
1.59668,0.565684,0.982075
1.59912,0.566548,0.131439
1.60156,0.567413,0.581153E-01
1.60400,0.568278,0.277437
1.60645,0.569143,-0.115585
1.60889,0.570008,0.446198
1.61133,0.570873,0.470879
1.61377,0.571738,-0.106177
1.61621,0.572603,-0.443132E-01
1.61865,0.573468,0.112430E-01
1.62109,0.574333,0.171922
1.62354,0.575198,0.159945
1.62598,0.576063,-0.194511
1.62842,0.576928,0.454841
1.63086,0.577793,0.497103E-01
1.63330,0.578658,-0.272872E-01
1.63574,0.579523,0.532810
1.63818,0.580388,0.541221E-01
1.64062,0.581253,0.151841
1.64307,0.582118,0.456013
1.64551,0.582983,0.123279
1.64795,0.583848,0.164161E-01
1.65039,0.584713,-0.302483E-01
1.65283,0.585578,0.339592E-01
1.65527,0.586443,0.559354
1.65771,0.587308,-0.316305E-01
1.66016,0.588172,0.460671
1.66260,0.589037,-0.108333
1.66504,0.589902,0.528334
1.66748,0.590767,-0.736921E-04
1.66992,0.591632,0.213871
1.67236,0.592497,0.148109
1.67480,0.593362,-0.132585
1.67725,0.594227,0.281493
1.67969,0.595092,0.504045E-01
1.68213,0.595957,0.406407
1.68457,0.596822,-0.538298E-01
1.68701,0.597687,0.320310E-02
1.68945,0.598552,0.193505
1.69189,0.599417,-0.925460E-01
1.69434,0.600282,0.129266
1.69678,0.601147,-0.812812E-02
1.69922,0.602012,0.245690
1.70166,0.602877,0.182860
1.70410,0.603742,0.288766
1.70654,0.604607,0.207590
1.70898,0.605472,0.239079E-01
1.71143,0.606337,0.382813E-01
1.71387,0.607202,0.476041
1.71631,0.608067,0.369187
1.71875,0.608931,-0.375027E-03
1.72119,0.609796,0.380550
1.72363,0.610661,-0.107469
1.72607,0.611526,0.778722
1.72852,0.612391,0.181901E-02
1.73096,0.613256,0.395016
1.73340,0.614121,0.537809
1.73584,0.614986,-0.792350E-01
1.73828,0.615851,0.206489
1.74072,0.616716,0.370452
1.74316,0.617581,0.752737
1.74561,0.618446,0.110782
1.74805,0.619311,0.100451
1.75049,0.620176,0.605246
1.75293,0.621041,0.280418
1.75537,0.621906,0.695625
1.75781,0.622771,0.110099
1.76025,0.623636,0.373193
1.76270,0.624501,0.263748
1.76514,0.625366,0.675838E-01
1.76758,0.626231,-0.971518E-01
1.77002,0.627096,0.119423
1.77246,0.627961,0.587257
1.77490,0.628826,-0.255499
1.77734,0.629691,0.994965E-01
1.77979,0.630555,-0.255907
1.78223,0.631420,-0.101216
1.78467,0.632285,0.692442
1.78711,0.633150,0.395970
1.78955,0.634015,-0.510088E-01
1.79199,0.634880,-0.143111
1.79443,0.635745,-0.380020
1.79688,0.636610,-0.329602E-01
1.79932,0.637475,0.135304
1.80176,0.638340,-0.126135
1.80420,0.639205,0.386591E-01
1.80664,0.640070,0.275263
1.80908,0.640935,0.239061
1.81152,0.641800,-0.162517E-01
1.81396,0.642665,0.387362
1.81641,0.643530,0.269727
1.81885,0.644395,0.345132
1.82129,0.645260,0.266519
1.82373,0.646125,0.624028E-01
1.82617,0.646990,0.463490
1.82861,0.647855,0.341118E-03
1.83105,0.648720,-0.141925
1.83350,0.649585,0.293393
1.83594,0.650450,0.150631
1.83838,0.651315,0.142804
1.84082,0.652179,0.168674E-01
1.84326,0.653044,0.430842
1.84570,0.653909,0.266449
1.84814,0.654774,0.788344E-01
1.85059,0.655639,0.255638
1.85303,0.656504,0.204924
1.85547,0.657369,0.780112E-01
1.85791,0.658234,0.631031
1.86035,0.659099,0.267025
1.86279,0.659964,0.108916
1.86523,0.660829,0.158440
1.86768,0.661694,-0.252427
1.87012,0.662559,-0.811784E-01
1.87256,0.663424,0.962151E-01
1.87500,0.664289,-0.125956
1.87744,0.665154,-0.115469E-01
1.87988,0.666019,-0.475718E-01
1.88232,0.666884,0.241424
1.88477,0.667749,0.118805
1.88721,0.668614,0.198562
1.88965,0.669479,0.691776
1.89209,0.670344,0.264719E-01
1.89453,0.671209,0.221080
1.89697,0.672074,-0.474462E-01
1.89941,0.672938,-0.422887E-01
1.90186,0.673803,0.122630E-01
1.90430,0.674668,0.187928E-03
1.90674,0.675533,0.653419E-01
1.90918,0.676398,0.390883
1.91162,0.677263,-0.217977
1.91406,0.678128,0.295113
1.91650,0.678993,0.488771E-01
1.91895,0.679858,0.112901
1.92139,0.680723,0.111539E-01
1.92383,0.681588,0.118953
1.92627,0.682453,0.855399E-02
1.92871,0.683318,0.435597
1.93115,0.684183,0.165834
1.93359,0.685048,0.435757
