Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.966
wind_speed_[m+1s-1]_=_  5.453
averaging_interval_[min]_=_     10
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
,,-2.2878691233527017E-002
natural_frequency,normalized_frequency,f_nat*cospec(w_ts)
1.71387,0.618085,0.259027E-01
1.71631,0.618966,0.208756
1.71875,0.619846,0.310725
1.72119,0.620727,-0.336924E-01
1.72363,0.621607,-0.148632
1.72607,0.622488,0.304298E-01
1.72852,0.623368,0.296519E-01
1.73096,0.624249,-0.719039E-01
1.73340,0.625129,0.281921
1.73584,0.626010,1.06981
1.73828,0.626890,-0.147740E-01
1.74072,0.627771,0.218070
1.74316,0.628651,0.662617
1.74561,0.629531,-0.319686
1.74805,0.630412,-0.953833E-02
1.75049,0.631292,0.473296
1.75293,0.632173,-0.171301
1.75537,0.633053,0.290746E-02
1.75781,0.633934,-0.718153E-01
1.76025,0.634814,0.388787
1.76270,0.635695,0.274283
1.76514,0.636575,-0.117938E-01
1.76758,0.637456,0.367907
1.77002,0.638336,-0.226950
1.77246,0.639217,0.284546
1.77490,0.640097,0.299322E-01
1.77734,0.640977,0.226696E-01
1.77979,0.641858,0.430413
1.78223,0.642738,0.457189
1.78467,0.643619,0.331317
1.78711,0.644499,-0.109305E-01
1.78955,0.645380,-0.397270E-02
1.79199,0.646260,0.160707
1.79443,0.647141,0.208535
1.79688,0.648021,0.339571E-01
1.79932,0.648902,-0.163927
1.80176,0.649782,0.301953E-01
1.80420,0.650663,0.512777
1.80664,0.651543,0.591741
1.80908,0.652424,0.113292
1.81152,0.653304,-0.160929
1.81396,0.654184,0.348014
1.81641,0.655065,0.167186
1.81885,0.655945,0.182980E-01
1.82129,0.656826,0.229528E-01
1.82373,0.657706,0.804965
1.82617,0.658587,-0.250824
1.82861,0.659467,0.120728
1.83105,0.660348,0.230637
1.83350,0.661228,0.259161
1.83594,0.662109,0.638658E-01
1.83838,0.662989,0.183997
1.84082,0.663870,-0.178152
1.84326,0.664750,0.167568E-01
1.84570,0.665630,0.128083
1.84814,0.666511,-0.700878E-01
1.85059,0.667391,-0.470984E-01
1.85303,0.668272,-0.313190E-01
1.85547,0.669152,0.126843
1.85791,0.670033,0.773446E-01
1.86035,0.670913,0.488299E-01
1.86279,0.671794,0.205596
1.86523,0.672674,0.577985
1.86768,0.673555,0.830915E-02
1.87012,0.674435,0.836802E-01
1.87256,0.675316,0.115358
1.87500,0.676196,0.115895
1.87744,0.677076,0.727973E-01
1.87988,0.677957,0.125539
1.88232,0.678837,0.299598
1.88477,0.679718,0.275848
1.88721,0.680598,0.368393E-01
1.88965,0.681479,1.55313
1.89209,0.682359,-0.920103E-01
1.89453,0.683240,0.512065E-02
1.89697,0.684120,0.473425E-01
1.89941,0.685001,0.688119
1.90186,0.685881,0.182929
1.90430,0.686762,0.498987E-01
1.90674,0.687642,-0.698362E-01
1.90918,0.688523,-0.154515E-01
1.91162,0.689403,-0.486891E-01
1.91406,0.690283,0.445457E-01
1.91650,0.691164,0.989881E-01
1.91895,0.692044,0.174053
1.92139,0.692925,0.261289E-01
1.92383,0.693805,0.459361E-01
1.92627,0.694686,1.64313
1.92871,0.695566,0.582020
1.93115,0.696447,0.260781
1.93359,0.697327,-0.969017E-01
1.93604,0.698208,0.555502E-01
1.93848,0.699088,0.168287
1.94092,0.699969,0.901098E-01
1.94336,0.700849,0.602509
1.94580,0.701729,0.359686E-01
1.94824,0.702610,-0.397724E-01
1.95068,0.703490,0.184088
1.95312,0.704371,-0.327606
1.95557,0.705251,-0.107073
1.95801,0.706132,0.913429E-01
1.96045,0.707012,-0.100352
1.96289,0.707893,0.243803
1.96533,0.708773,-0.207243
1.96777,0.709654,0.171124E-01
1.97021,0.710534,0.597587
1.97266,0.711415,0.107192
1.97510,0.712295,0.945222E-01
1.97754,0.713176,0.424878
1.97998,0.714056,0.468478
1.98242,0.714936,-0.260155
1.98486,0.715817,0.689956E-01
1.98730,0.716697,0.199693
1.98975,0.717578,0.157138
1.99219,0.718458,0.836298E-01
1.99463,0.719339,0.131771
1.99707,0.720219,0.628322
1.99951,0.721100,0.218079
2.00195,0.721980,0.270208
2.00439,0.722861,0.961843
2.00684,0.723741,-0.718133E-01
2.00928,0.724622,0.525126E-02
2.01172,0.725502,0.107039
2.01416,0.726382,0.492149E-01
2.01660,0.727263,-0.163669
2.01904,0.728143,-0.195612E-01
2.02148,0.729024,0.170453
2.02393,0.729904,0.239234
2.02637,0.730785,0.444191
2.02881,0.731665,-0.740264E-01
2.03125,0.732546,-0.146662E-01
2.03369,0.733426,-0.194801E-01
2.03613,0.734307,-0.261254E-01
2.03857,0.735187,-0.121336
2.04102,0.736068,0.302410
2.04346,0.736948,0.348702
2.04590,0.737828,0.684064E-01
2.04834,0.738709,0.193580
2.05078,0.739589,0.879579E-01
2.05322,0.740470,0.168079
2.05566,0.741350,0.200997
2.05811,0.742231,0.196569
2.06055,0.743111,0.419659
2.06299,0.743992,0.157788E-01
2.06543,0.744872,-0.144135
2.06787,0.745753,0.267713E-01
2.07031,0.746633,-0.120252
2.07275,0.747514,0.315534
2.07520,0.748394,0.883412E-01
2.07764,0.749275,0.395857
2.08008,0.750155,-0.647207E-01
2.08252,0.751035,0.189041
2.08496,0.751916,0.187424E-01
2.08740,0.752796,0.113368
2.08984,0.753677,0.519664E-01
2.09229,0.754557,0.198154
2.09473,0.755438,0.170724
2.09717,0.756318,0.112241E-01
2.09961,0.757199,-0.163656
2.10205,0.758079,0.689247
2.10449,0.758960,-0.205763
2.10693,0.759840,-0.186731
2.10938,0.760721,0.937329E-02
2.11182,0.761601,-0.181694E-01
2.11426,0.762481,-0.620885E-02
2.11670,0.763362,-0.101343
2.11914,0.764242,-0.171230
2.12158,0.765123,-0.231958
2.12402,0.766003,-0.565824E-01
2.12646,0.766884,0.501127E-01
2.12891,0.767764,0.124910
2.13135,0.768645,0.289156
2.13379,0.769525,0.146728
2.13623,0.770406,0.373263
2.13867,0.771286,0.464131
2.14111,0.772167,0.174599
2.14355,0.773047,-0.104166
2.14600,0.773927,0.253842E-01
2.14844,0.774808,-0.966576E-01
2.15088,0.775688,0.141872E-01
2.15332,0.776569,-0.335432E-01
2.15576,0.777449,0.790797E-01
2.15820,0.778330,0.222200
2.16064,0.779210,-0.513404E-02
2.16309,0.780091,-0.564205E-01
2.16553,0.780971,0.235177
2.16797,0.781852,-0.911466E-02
2.17041,0.782732,0.225625
2.17285,0.783613,0.232149
2.17529,0.784493,-0.351581E-02
2.17773,0.785374,0.572224
2.18018,0.786254,0.455218
2.18262,0.787134,0.424704E-01
2.18506,0.788015,-0.434329E-01
2.18750,0.788895,0.181317
2.18994,0.789776,0.171758E-01
2.19238,0.790656,-0.213715E-01
2.19482,0.791537,0.206744
2.19727,0.792417,-0.892794E-01
2.19971,0.793298,0.520756E-01
2.20215,0.794178,0.131631
2.20459,0.795059,0.249524
2.20703,0.795939,0.508939E-01
2.20947,0.796820,-0.516536E-02
2.21191,0.797700,-0.516484E-01
2.21436,0.798580,0.118196
2.21680,0.799461,0.486190
2.21924,0.800341,0.109444
2.22168,0.801222,-0.168525
2.22412,0.802102,0.274280
2.22656,0.802983,-0.837371E-01
2.22900,0.803863,-0.263114
2.23145,0.804744,-0.174163
2.23389,0.805624,0.215419E-01
2.23633,0.806505,-0.569983E-01
2.23877,0.807385,0.185291
2.24121,0.808266,-0.560829E-01
2.24365,0.809146,0.256235
2.24609,0.810027,0.346622
2.24854,0.810907,-0.134435
2.25098,0.811787,-0.309752E-01
2.25342,0.812668,0.459136
2.25586,0.813548,-0.779470E-01
2.25830,0.814429,-0.230500E-01
2.26074,0.815309,0.606532
2.26318,0.816190,-0.277438E-01
2.26562,0.817070,0.146240E-01
2.26807,0.817951,0.277017
2.27051,0.818831,-0.100862E-01
2.27295,0.819712,-0.194766
2.27539,0.820592,0.338775E-01
2.27783,0.821473,0.209034
2.28027,0.822353,-0.765111E-01
2.28271,0.823233,0.240156E-01
2.28516,0.824114,0.130229
2.28760,0.824994,-0.365458E-01
2.29004,0.825875,-0.475720E-01
2.29248,0.826755,0.102506
2.29492,0.827636,-0.100282
2.29736,0.828516,0.128586
2.29980,0.829397,-0.169010
2.30225,0.830277,0.261980
2.30469,0.831158,0.427660
2.30713,0.832038,0.272418E-01
2.30957,0.832919,0.108148
2.31201,0.833799,0.850902
2.31445,0.834679,0.115773
2.31689,0.835560,0.330853
2.31934,0.836440,0.322602E-01
2.32178,0.837321,0.262521E-01
2.32422,0.838201,-0.621869E-01
2.32666,0.839082,-0.929557E-02
2.32910,0.839962,-0.569777E-01
2.33154,0.840843,0.379357
2.33398,0.841723,0.143652
2.33643,0.842604,0.104499
2.33887,0.843484,0.311179E-01
2.34131,0.844365,-0.715714
2.34375,0.845245,0.432149
2.34619,0.846126,0.361046
2.34863,0.847006,0.512349E-01
2.35107,0.847886,0.922234E-03
2.35352,0.848767,-0.182089
2.35596,0.849647,0.220200
2.35840,0.850528,-0.110104
2.36084,0.851408,-0.165370
2.36328,0.852289,0.427199
2.36572,0.853169,0.201929
2.36816,0.854050,0.306010E-01
2.37061,0.854930,-0.926730E-02
2.37305,0.855811,0.801074
2.37549,0.856691,0.766890E-01
2.37793,0.857572,-0.243560E-02
2.38037,0.858452,0.695619E-01
2.38281,0.859332,-0.696516
2.38525,0.860213,0.110625
2.38770,0.861093,-0.875701E-01
2.39014,0.861974,0.173582
2.39258,0.862854,0.297959
2.39502,0.863735,0.195275E-01
2.39746,0.864615,-0.436202
2.39990,0.865496,0.504113E-01
2.40234,0.866376,-0.216125E-01
2.40479,0.867257,-0.164574E-01
2.40723,0.868137,-0.275384E-02
2.40967,0.869018,0.823591E-01
2.41211,0.869898,0.104436E-01
2.41455,0.870778,0.339894
2.41699,0.871659,0.701746E-01
2.41943,0.872539,0.737895
2.42188,0.873420,0.161863
2.42432,0.874300,0.349703E-02
2.42676,0.875181,0.159014
2.42920,0.876061,-0.487742E-01
2.43164,0.876942,0.153281
2.43408,0.877822,0.188935
2.43652,0.878703,0.742807E-02
2.43896,0.879583,-0.355266
2.44141,0.880464,0.667826
2.44385,0.881344,0.268738
2.44629,0.882225,-0.102033
2.44873,0.883105,0.419940
2.45117,0.883985,0.185280
2.45361,0.884866,0.204949E-01
2.45605,0.885746,-0.212506
2.45850,0.886627,0.483417
2.46094,0.887507,-0.231844
2.46338,0.888388,0.193884
2.46582,0.889268,-0.143875E-01
2.46826,0.890149,0.416783
2.47070,0.891029,0.917575E-01
2.47314,0.891910,0.297559E-01
2.47559,0.892790,0.141891
2.47803,0.893671,0.629985
2.48047,0.894551,0.410150E-01
2.48291,0.895431,-0.775244E-01
2.48535,0.896312,0.224514E-02
2.48779,0.897192,-0.161628
2.49023,0.898073,0.279401
2.49268,0.898953,-0.374141E-01
2.49512,0.899834,0.127525
2.49756,0.900714,-0.611797E-01
2.50000,0.901595,-0.294417E-01
2.50244,0.902475,-0.137777
2.50488,0.903356,0.402230
2.50732,0.904236,0.560134E-01
2.50977,0.905117,0.463865E-01
2.51221,0.905997,0.163494
2.51465,0.906877,-0.372362E-02
2.51709,0.907758,-0.370578E-01
2.51953,0.908638,0.240868E-01
2.52197,0.909519,0.105914
2.52441,0.910399,0.183877
2.52686,0.911280,0.602726
2.52930,0.912160,-0.727989E-01
2.53174,0.913041,0.216982
2.53418,0.913921,0.544634E-01
2.53662,0.914802,0.799364E-01
2.53906,0.915682,0.588615E-01
2.54150,0.916563,0.895763E-02
2.54395,0.917443,0.242621E-01
2.54639,0.918324,-0.489988E-01
2.54883,0.919204,0.839466E-01
2.55127,0.920084,0.172889
2.55371,0.920965,0.167477
2.55615,0.921845,0.264158E-01
2.55859,0.922726,0.141091
2.56104,0.923606,0.784493E-02
2.56348,0.924487,-0.253726E-01
2.56592,0.925367,-0.638726E-01
2.56836,0.926248,0.222101
2.57080,0.927128,0.196438
2.57324,0.928009,0.217339
2.57568,0.928889,-0.361056E-01
2.57812,0.929770,-0.776216E-01
2.58057,0.930650,0.876610E-01
2.58301,0.931530,0.127033
2.58545,0.932411,0.263306
2.58789,0.933291,0.208350E-01
2.59033,0.934172,0.233300
2.59277,0.935052,0.240749
2.59521,0.935933,0.221783E-01
2.59766,0.936813,0.116394
2.60010,0.937694,-0.413053E-01
2.60254,0.938574,0.423749
2.60498,0.939455,-0.231770E-01
2.60742,0.940335,-0.259810E-01
2.60986,0.941216,0.274166
2.61230,0.942096,0.690073E-01
2.61475,0.942977,0.913714E-01
2.61719,0.943857,-0.104925
2.61963,0.944737,-0.186889E-01
2.62207,0.945618,-0.216823
2.62451,0.946498,-0.986101E-01
2.62695,0.947379,0.328653
2.62939,0.948259,0.111399
2.63184,0.949140,-0.673262E-01
2.63428,0.950020,0.999562
2.63672,0.950901,0.176332
2.63916,0.951781,0.234676E-01
2.64160,0.952662,-0.121870
2.64404,0.953542,-0.701667E-01
2.64648,0.954423,0.171048
2.64893,0.955303,0.931813E-01
2.65137,0.956183,0.411903
2.65381,0.957064,0.612833E-01
2.65625,0.957944,0.260102
2.65869,0.958825,0.168757
2.66113,0.959705,-0.559202E-01
2.66357,0.960586,0.450636
2.66602,0.961466,0.670239E-01
2.66846,0.962347,0.112561E-01
2.67090,0.963227,-0.295130E-01
2.67334,0.964108,0.226037
2.67578,0.964988,0.163743
2.67822,0.965869,-0.425182E-01
2.68066,0.966749,0.324006E-01
2.68311,0.967629,-0.798757E-02
2.68555,0.968510,-0.122941
2.68799,0.969390,0.643609E-01
2.69043,0.970271,-0.630421E-01
2.69287,0.971151,-0.317617E-01
2.69531,0.972032,0.287431
2.69775,0.972912,0.323614E-01
2.70020,0.973793,0.935072E-01
2.70264,0.974673,-0.346929E-02
2.70508,0.975554,-0.277793
2.70752,0.976434,0.108935
2.70996,0.977315,-0.144928
2.71240,0.978195,-0.418612E-01
2.71484,0.979076,-0.415711E-01
2.71729,0.979956,0.419346
2.71973,0.980836,0.210880E-01
2.72217,0.981717,-0.442908
2.72461,0.982597,0.219277
2.72705,0.983478,0.338829E-01
2.72949,0.984358,-0.246195E-01
2.73193,0.985239,0.963955
2.73438,0.986119,-0.335043
2.73682,0.987000,0.639475E-01
2.73926,0.987880,0.194712
2.74170,0.988761,0.820618E-01
2.74414,0.989641,-0.174305E-01
2.74658,0.990522,0.301489
2.74902,0.991402,0.107432
2.75146,0.992282,0.183742
2.75391,0.993163,0.324248
2.75635,0.994043,0.295658
2.75879,0.994924,0.161888E-01
2.76123,0.995804,0.685991
2.76367,0.996685,-0.332460E-01
2.76611,0.997565,-0.339401
2.76855,0.998446,-0.332718E-01
2.77100,0.999326,0.452408
2.77344,1.00021,-0.114284E-01
2.77588,1.00109,0.350825
2.77832,1.00197,0.263258
2.78076,1.00285,-0.123102
2.78320,1.00373,-0.153057
2.78564,1.00461,0.152360
2.78809,1.00549,-0.236157
2.79053,1.00637,0.291337E-01
2.79297,1.00725,-0.133400E-01
2.79541,1.00813,0.997670E-01
2.79785,1.00901,0.291696
2.80029,1.00989,0.118912
2.80273,1.01077,0.193103
2.80518,1.01165,-0.664171E-01
2.80762,1.01253,0.709814E-01
2.81006,1.01341,0.309207E-01
2.81250,1.01429,-0.120110
2.81494,1.01517,0.109196
2.81738,1.01605,-0.191552
2.81982,1.01694,-0.112712
2.82227,1.01782,0.469744
2.82471,1.01870,0.516613E-01
2.82715,1.01958,0.137904
2.82959,1.02046,0.266854E-02
2.83203,1.02134,0.502007E-01
2.83447,1.02222,0.258700
2.83691,1.02310,-0.778679E-01
2.83936,1.02398,0.509940
2.84180,1.02486,0.276049
2.84424,1.02574,0.799311E-01
2.84668,1.02662,0.232010
2.84912,1.02750,0.268563
2.85156,1.02838,0.441576E-03
2.85400,1.02926,0.409811
2.85645,1.03014,0.510338
2.85889,1.03102,0.220969
2.86133,1.03190,0.194191
2.86377,1.03278,0.876078E-01
2.86621,1.03366,1.14935
2.86865,1.03454,-0.609784E-01
2.87109,1.03543,0.183045
2.87354,1.03631,-0.239055E-01
2.87598,1.03719,0.564740E-01
2.87842,1.03807,0.534486
2.88086,1.03895,-0.275273
2.88330,1.03983,-0.248715
2.88574,1.04071,0.371482
2.88818,1.04159,-0.259584
2.89062,1.04247,-0.737837E-01
2.89307,1.04335,0.172377
2.89551,1.04423,-0.125671
2.89795,1.04511,-0.140337
2.90039,1.04599,0.673238
2.90283,1.04687,0.748552E-01
2.90527,1.04775,0.514945E-01
2.90771,1.04863,0.761973
2.91016,1.04951,0.235988
2.91260,1.05039,0.195522
2.91504,1.05127,0.157189
2.91748,1.05215,-0.239832E-01
2.91992,1.05303,0.122651
2.92236,1.05391,-0.170592
2.92480,1.05480,0.219336
2.92725,1.05568,0.216853
2.92969,1.05656,0.215004
2.93213,1.05744,0.267542
2.93457,1.05832,0.113601
2.93701,1.05920,-0.534050E-01
2.93945,1.06008,0.887475E-02
2.94189,1.06096,-0.879935E-01
2.94434,1.06184,0.348864
2.94678,1.06272,0.203471E-01
2.94922,1.06360,-0.773930E-01
2.95166,1.06448,-0.145015
2.95410,1.06536,-0.324536
2.95654,1.06624,0.231692
2.95898,1.06712,0.407401
2.96143,1.06800,0.163730
2.96387,1.06888,0.174310
2.96631,1.06976,-0.139084
2.96875,1.07064,0.392136E-01
2.97119,1.07152,-0.533498E-02
2.97363,1.07240,0.106868
2.97607,1.07329,-0.512990E-01
2.97852,1.07417,0.990667
2.98096,1.07505,0.679327E-01
2.98340,1.07593,0.689859E-01
2.98584,1.07681,0.373312
2.98828,1.07769,-0.219810E-01
2.99072,1.07857,0.954325E-01
2.99316,1.07945,0.114079
2.99561,1.08033,0.453547
2.99805,1.08121,0.214938
3.00049,1.08209,0.106473
3.00293,1.08297,0.412058
3.00537,1.08385,0.139526
3.00781,1.08473,-0.506970
3.01025,1.08561,0.208278
3.01270,1.08649,0.106424
3.01514,1.08737,0.429930
3.01758,1.08825,-0.399279E-01
3.02002,1.08913,0.616825
3.02246,1.09001,-0.188515E-01
3.02490,1.09089,-0.268214E-01
3.02734,1.09177,0.562980
3.02979,1.09266,-0.431388
3.03223,1.09354,-0.351100
3.03467,1.09442,0.990497E-01
3.03711,1.09530,-0.101769
3.03955,1.09618,0.786543
3.04199,1.09706,0.565316E-01
3.04443,1.09794,-0.125513
3.04688,1.09882,0.754708E-01
3.04932,1.09970,0.342209
3.05176,1.10058,-0.469464E-02
3.05420,1.10146,0.587365E-01
3.05664,1.10234,-0.547632E-01
3.05908,1.10322,-0.817279E-01
3.06152,1.10410,0.381476E-01
3.06396,1.10498,-0.111054
3.06641,1.10586,-0.844457E-01
3.06885,1.10674,0.343399E-01
3.07129,1.10762,-0.249726
3.07373,1.10850,-0.445372E-01
3.07617,1.10938,-0.144658
3.07861,1.11026,0.169449
3.08105,1.11115,-0.101438
3.08350,1.11203,0.311723
3.08594,1.11291,0.307839E-01
3.08838,1.11379,0.240775E-01
3.09082,1.11467,-0.223222
3.09326,1.11555,-0.208138
3.09570,1.11643,0.250895
3.09814,1.11731,0.666703E-01
3.10059,1.11819,-0.884464E-01
3.10303,1.11907,0.827296E-01
3.10547,1.11995,0.800180E-01
3.10791,1.12083,-0.425206E-01
3.11035,1.12171,-0.222309E-01
3.11279,1.12259,0.332451E-01
3.11523,1.12347,0.923744E-01
3.11768,1.12435,-0.622735E-02
3.12012,1.12523,0.932240E-01
3.12256,1.12611,0.118983
3.12500,1.12699,-0.305674E-01
3.12744,1.12787,-0.383993E-01
3.12988,1.12875,0.719921
3.13232,1.12963,-0.763440E-01
3.13477,1.13052,-0.646883E-02
3.13721,1.13140,0.247587
3.13965,1.13228,0.548317E-01
3.14209,1.13316,0.705996E-01
3.14453,1.13404,-0.138180
3.14697,1.13492,0.428365
3.14941,1.13580,-0.448823E-01
3.15186,1.13668,0.351116
3.15430,1.13756,0.714702E-01
3.15674,1.13844,0.210290
3.15918,1.13932,0.102061
3.16162,1.14020,0.421222E-01
3.16406,1.14108,0.958446E-01
3.16650,1.14196,0.173708
3.16895,1.14284,0.582292E-01
3.17139,1.14372,-0.277916
3.17383,1.14460,-0.129191E-01
3.17627,1.14548,-0.339015E-01
3.17871,1.14636,0.366906
3.18115,1.14724,0.838367
3.18359,1.14812,-0.167268E-02
3.18604,1.14900,-0.993609E-01
3.18848,1.14989,-0.248178
3.19092,1.15077,0.221674E-01
3.19336,1.15165,0.112219
3.19580,1.15253,0.562147
3.19824,1.15341,0.443069E-02
3.20068,1.15429,0.933360E-01
3.20312,1.15517,-0.217841
3.20557,1.15605,-0.109742
3.20801,1.15693,0.146030
3.21045,1.15781,0.141720
3.21289,1.15869,-0.414940E-01
3.21533,1.15957,-0.388331E-01
3.21777,1.16045,0.125490
3.22021,1.16133,0.155956
3.22266,1.16221,0.139059E-01
3.22510,1.16309,0.199908
3.22754,1.16397,0.152965E-01
3.22998,1.16485,0.370239
3.23242,1.16573,-0.960016E-02
3.23486,1.16661,0.588120E-01
3.23730,1.16749,-0.924246E-01
3.23975,1.16838,0.340599E-01
3.24219,1.16926,0.591094E-01
3.24463,1.17014,0.158498
3.24707,1.17102,0.671976E-01
3.24951,1.17190,0.146078
3.25195,1.17278,0.377209E-01
3.25439,1.17366,0.103426
3.25684,1.17454,0.714772E-01
3.25928,1.17542,0.341582E-01
3.26172,1.17630,0.134062
3.26416,1.17718,-0.147875
3.26660,1.17806,0.488545
3.26904,1.17894,0.379655
3.27148,1.17982,0.312351E-01
3.27393,1.18070,0.256264
3.27637,1.18158,-0.727982E-01
3.27881,1.18246,0.543804E-01
3.28125,1.18334,0.583546
3.28369,1.18422,0.741481
3.28613,1.18510,0.182627
3.28857,1.18598,0.218890
3.29102,1.18686,-0.336782
3.29346,1.18775,0.274384
3.29590,1.18863,0.384321E-01
3.29834,1.18951,-0.161575
3.30078,1.19039,-0.186047
3.30322,1.19127,-0.971053E-01
3.30566,1.19215,0.266593E-01
3.30811,1.19303,-0.270693E-01
3.31055,1.19391,0.161801E-01
3.31299,1.19479,-0.811050E-01
3.31543,1.19567,0.118922
3.31787,1.19655,0.375372
3.32031,1.19743,0.388645E-01
3.32275,1.19831,0.364919E-01
3.32520,1.19919,0.167285
3.32764,1.20007,-0.541720E-01
3.33008,1.20095,-0.866126E-01
3.33252,1.20183,-0.527311E-01
3.33496,1.20271,0.721864E-01
3.33740,1.20359,0.236547E-01
3.33984,1.20447,0.289422
3.34229,1.20535,-0.146635E-01
3.34473,1.20624,-0.712835E-01
3.34717,1.20712,0.400736
3.34961,1.20800,0.427235
3.35205,1.20888,0.109336
3.35449,1.20976,0.128572
3.35693,1.21064,-0.220194E-01
3.35938,1.21152,0.289902
3.36182,1.21240,0.107455
3.36426,1.21328,0.258866
3.36670,1.21416,-0.280285E-01
3.36914,1.21504,0.447653E-01
3.37158,1.21592,0.353909
3.37402,1.21680,-0.208300E-01
3.37646,1.21768,0.166497E-01
3.37891,1.21856,0.148901
3.38135,1.21944,0.391682E-01
3.38379,1.22032,0.185546E-01
3.38623,1.22120,-0.380829
3.38867,1.22208,0.112954
3.39111,1.22296,0.352413E-01
3.39355,1.22384,0.817369
3.39600,1.22472,-0.673354E-02
3.39844,1.22561,0.105178
3.40088,1.22649,-0.197366
3.40332,1.22737,0.166759
3.40576,1.22825,0.497407
3.40820,1.22913,-0.556408E-02
3.41064,1.23001,-0.833283E-01
3.41309,1.23089,-0.173227
3.41553,1.23177,0.533813
3.41797,1.23265,0.650268E-02
3.42041,1.23353,-0.162318E-01
3.42285,1.23441,-0.826933E-02
3.42529,1.23529,-0.201726E-01
3.42773,1.23617,0.365655
3.43018,1.23705,0.110195
3.43262,1.23793,0.170435
3.43506,1.23881,-0.852505E-01
3.43750,1.23969,0.410116
3.43994,1.24057,-0.542271E-01
3.44238,1.24145,0.710365E-01
3.44482,1.24233,0.393103
3.44727,1.24321,0.393524E-01
3.44971,1.24410,-0.100234
3.45215,1.24498,0.281877
3.45459,1.24586,0.347191
3.45703,1.24674,0.201568
3.45947,1.24762,-0.121792
3.46191,1.24850,0.279199E-01
3.46436,1.24938,0.504384E-01
3.46680,1.25026,0.296822E-01
3.46924,1.25114,0.125805
3.47168,1.25202,0.183102
3.47412,1.25290,0.836554E-01
3.47656,1.25378,0.161058
3.47900,1.25466,0.101623
3.48145,1.25554,0.870940E-01
3.48389,1.25642,-0.343298E-01
3.48633,1.25730,0.482936E-01
3.48877,1.25818,-0.798803E-01
3.49121,1.25906,0.234698E-01
3.49365,1.25994,0.337424
3.49609,1.26082,0.464281E-01
3.49854,1.26170,-0.680794E-01
3.50098,1.26258,-0.586565E-02
3.50342,1.26347,0.481976
3.50586,1.26435,0.142783
3.50830,1.26523,0.382744
3.51074,1.26611,-0.640265E-01
3.51318,1.26699,-0.160585
3.51562,1.26787,0.112947
3.51807,1.26875,0.592442
3.52051,1.26963,-0.350816E-01
3.52295,1.27051,-0.234103E-02
3.52539,1.27139,-0.189632
3.52783,1.27227,0.240499
3.53027,1.27315,0.323589E-01
3.53271,1.27403,-0.183638E-01
3.53516,1.27491,-0.271160
3.53760,1.27579,-0.695704E-01
3.54004,1.27667,0.414668E-01
3.54248,1.27755,0.294021
3.54492,1.27843,0.149160
3.54736,1.27931,0.120879
3.54980,1.28019,0.751916E-01
3.55225,1.28107,0.738176
3.55469,1.28195,0.889461E-01
3.55713,1.28284,0.224935
3.55957,1.28372,0.549474
3.56201,1.28460,0.135253
3.56445,1.28548,0.532657E-01
3.56689,1.28636,-0.906886E-01
3.56934,1.28724,0.181011
3.57178,1.28812,-0.631326E-01
3.57422,1.28900,-0.286970
3.57666,1.28988,-0.178703
3.57910,1.29076,0.126822E-01
3.58154,1.29164,0.224695
3.58398,1.29252,0.127608E-01
3.58643,1.29340,0.178189
3.58887,1.29428,-0.632411E-01
3.59131,1.29516,-0.368114E-01
3.59375,1.29604,-0.171678
3.59619,1.29692,-0.188016E-01
3.59863,1.29780,0.375601
3.60107,1.29868,0.647473E-01
3.60352,1.29956,0.173787E-01
3.60596,1.30044,-0.170613
3.60840,1.30133,-0.227088
3.61084,1.30221,-0.119953
3.61328,1.30309,0.692239
3.61572,1.30397,0.680058E-01
3.61816,1.30485,0.402814
3.62061,1.30573,-0.323863E-01
3.62305,1.30661,-0.479177E-01
3.62549,1.30749,0.250399E-02
3.62793,1.30837,-0.268373
3.63037,1.30925,-0.503019E-01
3.63281,1.31013,0.721582E-01
3.63525,1.31101,0.367015
3.63770,1.31189,-0.403484E-01
3.64014,1.31277,-0.807171E-01
3.64258,1.31365,-0.352626E-01
3.64502,1.31453,0.434974E-01
3.64746,1.31541,0.540700
3.64990,1.31629,-0.231637E-01
3.65234,1.31717,0.300542
3.65479,1.31805,-0.107290
3.65723,1.31893,-0.217421
3.65967,1.31981,-0.847642E-01
3.66211,1.32070,-0.406416E-01
3.66455,1.32158,0.110056
3.66699,1.32246,0.838415E-01
3.66943,1.32334,0.244332
3.67188,1.32422,-0.146320
3.67432,1.32510,0.472586
3.67676,1.32598,0.167277
3.67920,1.32686,0.305455
3.68164,1.32774,-0.586885E-01
3.68408,1.32862,-0.124385E-01
3.68652,1.32950,0.417257
3.68896,1.33038,0.110629E-02
3.69141,1.33126,0.645023E-01
3.69385,1.33214,0.626730
3.69629,1.33302,0.776658E-02
3.69873,1.33390,0.592777E-01
3.70117,1.33478,0.243391
3.70361,1.33566,0.210972
3.70605,1.33654,0.363339E-02
