Full_(co)spectra
----------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.966
wind_speed_[m+1s-1]_=_  5.140
averaging_interval_[min]_=_     10
tapering_window_=_SQUARED_(no_tapering_forced_by_EddyPro._Tapering_is_only_applied_for_binned_(co)spectra)
,,cov(w_ts)
1.93359,0.739804,-0.244454
1.93604,0.740738,0.387938
1.93848,0.741672,0.259211
1.94092,0.742606,-0.194244
1.94336,0.743541,-0.207975
1.94580,0.744475,-0.260003
1.94824,0.745409,1.19650
1.95068,0.746343,-0.269474
1.95312,0.747277,1.22274
1.95557,0.748211,1.60627
1.95801,0.749145,0.636526
1.96045,0.750079,0.285171
1.96289,0.751013,0.109263
1.96533,0.751947,-0.765519E-01
1.96777,0.752882,0.103626
1.97021,0.753816,0.148530
1.97266,0.754750,0.149608
1.97510,0.755684,0.218263
1.97754,0.756618,0.536466E-01
1.97998,0.757552,-0.581567
1.98242,0.758486,-0.158310
1.98486,0.759420,0.893039E-01
1.98730,0.760354,0.270506
1.98975,0.761288,0.247785
1.99219,0.762222,0.128955E-01
1.99463,0.763157,0.220717
1.99707,0.764091,0.415498
1.99951,0.765025,0.117056
2.00195,0.765959,0.524526E-01
2.00439,0.766893,-0.107246E-01
2.00684,0.767827,0.428084
2.00928,0.768761,-0.130561
2.01172,0.769695,0.415107
2.01416,0.770629,0.156702
2.01660,0.771563,-0.994684E-01
2.01904,0.772498,0.291757E-01
2.02148,0.773432,0.354815
2.02393,0.774366,0.232526
2.02637,0.775300,-0.296560E-01
2.02881,0.776234,0.175091
2.03125,0.777168,0.409627E-03
2.03369,0.778102,0.755547E-01
2.03613,0.779036,-0.115916
2.03857,0.779970,-0.119263
2.04102,0.780904,0.477613
2.04346,0.781839,0.204708
2.04590,0.782773,0.850785
2.04834,0.783707,-0.631979E-01
2.05078,0.784641,0.517643
2.05322,0.785575,-0.641908E-01
2.05566,0.786509,-0.208312
2.05811,0.787443,-0.824660E-02
2.06055,0.788377,0.487591E-01
2.06299,0.789311,-0.781493E-01
2.06543,0.790245,-0.560134
2.06787,0.791179,0.201091
2.07031,0.792114,0.880669
2.07275,0.793048,-0.297565E-01
2.07520,0.793982,0.145581E-01
2.07764,0.794916,0.952766E-01
2.08008,0.795850,0.802048E-01
2.08252,0.796784,0.158610
2.08496,0.797718,-0.663337E-01
2.08740,0.798652,0.222172
2.08984,0.799586,0.110818
2.09229,0.800520,-0.321346E-01
2.09473,0.801455,-0.129606
2.09717,0.802389,-0.558943E-01
2.09961,0.803323,-0.375335
2.10205,0.804257,0.212834
2.10449,0.805191,0.455316
2.10693,0.806125,0.573109
2.10938,0.807059,-0.122631
2.11182,0.807993,-0.766476E-01
2.11426,0.808927,1.08451
2.11670,0.809861,0.200246
2.11914,0.810795,0.658611E-01
2.12158,0.811730,0.601450
2.12402,0.812664,-0.220497E-01
2.12646,0.813598,0.880836E-02
2.12891,0.814532,0.510119
2.13135,0.815466,-0.667112E-01
2.13379,0.816400,-0.988770E-02
2.13623,0.817334,1.16390
2.13867,0.818268,-0.283256E-01
2.14111,0.819202,0.218297
2.14355,0.820136,0.230166E-02
2.14600,0.821071,0.353017
2.14844,0.822005,0.702533
2.15088,0.822939,0.249250E-01
2.15332,0.823873,0.265651
2.15576,0.824807,0.843091E-01
2.15820,0.825741,-0.139469
2.16064,0.826675,-0.179733
2.16309,0.827609,-0.581872E-01
2.16553,0.828543,0.516398E-01
2.16797,0.829477,0.358669E-01
2.17041,0.830412,0.156274
2.17285,0.831346,0.930387E-01
2.17529,0.832280,0.760319
2.17773,0.833214,0.369355
2.18018,0.834148,0.717405E-01
2.18262,0.835082,-0.150856
2.18506,0.836016,-0.301146E-01
2.18750,0.836950,0.117195E-01
2.18994,0.837884,0.114828
2.19238,0.838818,-0.186495
2.19482,0.839752,0.667473
2.19727,0.840687,0.495188E-01
2.19971,0.841621,0.498353
2.20215,0.842555,0.593592E-01
2.20459,0.843489,-0.983837E-01
2.20703,0.844423,0.427395
2.20947,0.845357,0.202745
2.21191,0.846291,0.158333
2.21436,0.847225,0.491679E-01
2.21680,0.848159,0.392499
2.21924,0.849093,-0.956472E-02
2.22168,0.850028,0.172747
2.22412,0.850962,0.133441E-01
2.22656,0.851896,-0.175875E-01
2.22900,0.852830,-0.366593E-01
2.23145,0.853764,-0.346549E-01
2.23389,0.854698,0.414230
2.23633,0.855632,0.138900E-01
2.23877,0.856566,0.138840
2.24121,0.857500,-0.725101E-01
2.24365,0.858434,0.429000E-01
2.24609,0.859368,0.202978E-01
2.24854,0.860303,0.174559
2.25098,0.861237,-0.124735
2.25342,0.862171,-0.135634
2.25586,0.863105,-0.699143E-01
2.25830,0.864039,0.234300
2.26074,0.864973,0.116039
2.26318,0.865907,0.165069
2.26562,0.866841,-0.619012E-01
2.26807,0.867775,0.234769
2.27051,0.868709,0.700718E-01
2.27295,0.869644,0.228980
2.27539,0.870578,0.501205E-01
2.27783,0.871512,-0.713059E-01
2.28027,0.872446,0.788884E-01
2.28271,0.873380,0.548612E-01
2.28516,0.874314,0.359077E-01
2.28760,0.875248,0.342003
2.29004,0.876182,-0.364698E-03
2.29248,0.877116,0.322494
2.29492,0.878050,-0.412704E-01
2.29736,0.878985,0.674241E-01
2.29980,0.879919,0.943452E-01
2.30225,0.880853,0.274370
2.30469,0.881787,0.819614E-01
2.30713,0.882721,0.167655E-01
2.30957,0.883655,0.510105E-02
2.31201,0.884589,0.816423E-01
2.31445,0.885523,0.193770
2.31689,0.886457,0.115089
2.31934,0.887391,-0.506239E-01
2.32178,0.888325,0.435685E-01
2.32422,0.889260,-0.281467E-01
2.32666,0.890194,-0.224887E-01
2.32910,0.891128,0.258207
2.33154,0.892062,0.685452E-01
2.33398,0.892996,-0.529993E-01
2.33643,0.893930,-0.221899E-01
2.33887,0.894864,0.195992
2.34131,0.895798,-0.645952E-01
2.34375,0.896732,0.250893
2.34619,0.897666,0.186598
2.34863,0.898601,0.859244
2.35107,0.899535,0.624865
2.35352,0.900469,0.130417E-01
2.35596,0.901403,-0.166819
2.35840,0.902337,0.270100
2.36084,0.903271,-0.367492E-01
2.36328,0.904205,0.108599
2.36572,0.905139,0.190848
2.36816,0.906073,0.698481E-01
2.37061,0.907007,-0.597182E-01
2.37305,0.907941,0.858595E-01
2.37549,0.908876,-0.120590
2.37793,0.909810,0.154945
2.38037,0.910744,0.120243E-01
2.38281,0.911678,0.186761
2.38525,0.912612,0.247009E-01
2.38770,0.913546,0.965764
2.39014,0.914480,-0.146283
2.39258,0.915414,0.144142
2.39502,0.916348,0.667221E-01
2.39746,0.917282,-0.198465
2.39990,0.918217,0.144986
2.40234,0.919151,1.03835
2.40479,0.920085,0.671388E-01
2.40723,0.921019,0.541203
2.40967,0.921953,-0.102714E-01
2.41211,0.922887,-0.159206
2.41455,0.923821,0.318706
2.41699,0.924755,0.197604
2.41943,0.925689,0.348388
2.42188,0.926623,0.542894
2.42432,0.927558,0.245396
2.42676,0.928492,0.215257
2.42920,0.929426,0.210669E-01
2.43164,0.930360,0.702488
2.43408,0.931294,1.21852
2.43652,0.932228,0.842294
2.43896,0.933162,-0.286151
2.44141,0.934096,0.239678
2.44385,0.935030,0.189507
2.44629,0.935964,-0.499404E-01
2.44873,0.936898,1.19493
2.45117,0.937833,-0.871196E-01
2.45361,0.938767,-0.246267E-01
2.45605,0.939701,0.193081E-01
2.45850,0.940635,0.360541
2.46094,0.941569,0.140141
2.46338,0.942503,0.288731
2.46582,0.943437,0.372408
2.46826,0.944371,0.164350
2.47070,0.945305,0.232903E-01
2.47314,0.946239,0.806983E-01
2.47559,0.947174,0.110418
2.47803,0.948108,-0.706386E-02
2.48047,0.949042,0.247070
2.48291,0.949976,0.343382E-01
2.48535,0.950910,-0.244389
2.48779,0.951844,-0.112395
2.49023,0.952778,0.225845
2.49268,0.953712,-0.125068
2.49512,0.954646,0.936920E-01
2.49756,0.955580,0.422882
2.50000,0.956514,0.246420
2.50244,0.957449,-0.116957E-01
2.50488,0.958383,-0.272720
2.50732,0.959317,0.143814
2.50977,0.960251,0.418464
2.51221,0.961185,0.800728E-01
2.51465,0.962119,-0.236560
2.51709,0.963053,-0.126914
2.51953,0.963987,-0.229640E-01
2.52197,0.964921,0.194431
2.52441,0.965855,0.981726E-01
2.52686,0.966790,-0.528994E-01
2.52930,0.967724,-0.432834E-01
2.53174,0.968658,-0.521210E-01
2.53418,0.969592,0.104409
2.53662,0.970526,-0.134910E-01
2.53906,0.971460,0.490058E-01
2.54150,0.972394,0.382604
2.54395,0.973328,0.190122
2.54639,0.974262,0.555753E-02
2.54883,0.975196,0.818398E-01
2.55127,0.976131,0.757754E-01
2.55371,0.977065,-0.264658E-01
2.55615,0.977999,0.517234
2.55859,0.978933,0.261020
2.56104,0.979867,0.418236
2.56348,0.980801,0.395038
2.56592,0.981735,-0.308702E-01
2.56836,0.982669,0.892667E-02
2.57080,0.983603,0.105356
2.57324,0.984537,0.128525E-01
2.57568,0.985471,0.174966
2.57812,0.986406,-0.225597E-01
2.58057,0.987340,0.254340
2.58301,0.988274,-0.713416E-01
2.58545,0.989208,0.328017
2.58789,0.990142,-0.457868E-01
2.59033,0.991076,0.115506E-02
2.59277,0.992010,-0.477272E-03
2.59521,0.992944,-0.395637E-02
2.59766,0.993878,-0.201612
2.60010,0.994812,0.512048E-01
2.60254,0.995747,-0.109879
2.60498,0.996681,-0.355057
2.60742,0.997615,0.426320E-01
2.60986,0.998549,0.124964
2.61230,0.999483,0.136216
2.61475,1.00042,-0.295000E-01
2.61719,1.00135,-0.917659E-01
2.61963,1.00229,0.567294
2.62207,1.00322,0.606041E-01
2.62451,1.00415,0.104525E-02
2.62695,1.00509,0.407322E-01
2.62939,1.00602,-0.961134E-01
2.63184,1.00696,0.401151
2.63428,1.00789,-0.824717E-01
2.63672,1.00882,0.336773
2.63916,1.00976,-0.819437E-01
2.64160,1.01069,0.403890E-02
2.64404,1.01163,0.200229
2.64648,1.01256,0.431816E-02
2.64893,1.01349,0.175343
2.65137,1.01443,0.227888E-01
2.65381,1.01536,0.882841E-01
2.65625,1.01630,0.151196
2.65869,1.01723,-0.580619E-01
2.66113,1.01816,-0.440859
2.66357,1.01910,0.311356
2.66602,1.02003,0.759137E-01
2.66846,1.02097,0.744242E-01
2.67090,1.02190,0.155973
2.67334,1.02284,0.294829
2.67578,1.02377,0.956715E-01
2.67822,1.02470,0.131298
2.68066,1.02564,-0.248022
2.68311,1.02657,0.142979E-01
2.68555,1.02751,0.140976
2.68799,1.02844,0.163464
2.69043,1.02937,0.804397E-01
2.69287,1.03031,0.322579
2.69531,1.03124,-0.546962E-03
2.69775,1.03218,0.176599
2.70020,1.03311,-0.442526E-01
2.70264,1.03404,0.253874
2.70508,1.03498,-0.580645
2.70752,1.03591,0.262668
2.70996,1.03685,0.174246
2.71240,1.03778,-0.100180
2.71484,1.03871,0.135830
2.71729,1.03965,-0.658601E-01
2.71973,1.04058,0.606547E-01
2.72217,1.04152,-0.338122E-01
2.72461,1.04245,0.867672E-01
2.72705,1.04339,0.263062
2.72949,1.04432,1.00860
2.73193,1.04525,0.193846
2.73438,1.04619,0.725789
2.73682,1.04712,0.364436
2.73926,1.04806,0.106877
2.74170,1.04899,0.709407E-01
2.74414,1.04992,0.390267E-02
2.74658,1.05086,0.206893
2.74902,1.05179,0.235347
2.75146,1.05273,0.803670
2.75391,1.05366,0.470249E-01
2.75635,1.05459,-0.925844E-01
2.75879,1.05553,0.363395
2.76123,1.05646,0.550368E-01
2.76367,1.05740,0.205960E-01
2.76611,1.05833,-0.511179E-01
2.76855,1.05927,-0.956616E-01
2.77100,1.06020,0.183161
2.77344,1.06113,0.118108
2.77588,1.06207,0.825777E-01
2.77832,1.06300,0.246220E-01
2.78076,1.06394,0.515706
2.78320,1.06487,0.317535
2.78564,1.06580,0.279961
2.78809,1.06674,0.829534E-01
2.79053,1.06767,0.229159
2.79297,1.06861,0.205148
2.79541,1.06954,0.211478
2.79785,1.07047,0.128596
2.80029,1.07141,-0.110283
2.80273,1.07234,-0.361462
2.80518,1.07328,-0.292619E-01
2.80762,1.07421,0.873762
2.81006,1.07514,0.254830
2.81250,1.07608,0.201902E-01
2.81494,1.07701,0.519767E-02
2.81738,1.07795,0.280227
2.81982,1.07888,-0.191796E-01
2.82227,1.07982,0.121436
2.82471,1.08075,0.455839E-01
2.82715,1.08168,0.437082
2.82959,1.08262,0.133905
2.83203,1.08355,0.606624E-02
2.83447,1.08449,0.689377E-01
2.83691,1.08542,0.710763E-01
2.83936,1.08635,0.311091
2.84180,1.08729,0.215201
2.84424,1.08822,-0.907621E-01
2.84668,1.08916,0.662513E-01
2.84912,1.09009,0.208420E-01
2.85156,1.09102,-0.223997
2.85400,1.09196,-0.516137
2.85645,1.09289,0.353949
2.85889,1.09383,0.101828
2.86133,1.09476,0.747592E-01
2.86377,1.09569,0.202819
2.86621,1.09663,0.231195
2.86865,1.09756,-0.317257E-01
2.87109,1.09850,0.299859E-02
2.87354,1.09943,0.684318E-01
2.87598,1.10037,0.259317
2.87842,1.10130,0.340984
2.88086,1.10223,0.323604
2.88330,1.10317,-0.404519E-01
2.88574,1.10410,-0.237444
2.88818,1.10504,-0.193384
2.89062,1.10597,-0.245253E-02
2.89307,1.10690,-0.852399E-01
2.89551,1.10784,0.439555
2.89795,1.10877,0.205503E-01
2.90039,1.10971,-0.780026E-01
2.90283,1.11064,-0.839124E-02
2.90527,1.11157,0.409196
2.90771,1.11251,0.381644
2.91016,1.11344,-0.328000E-01
2.91260,1.11438,0.147806
2.91504,1.11531,-0.429881
2.91748,1.11624,0.491329
2.91992,1.11718,0.733586E-01
2.92236,1.11811,0.382142E-01
2.92480,1.11905,0.128226
2.92725,1.11998,-0.157010
2.92969,1.12092,0.572454E-01
2.93213,1.12185,0.697930E-01
2.93457,1.12278,-0.893272E-01
2.93701,1.12372,0.120144
2.93945,1.12465,0.295468E-01
2.94189,1.12559,0.677277E-01
2.94434,1.12652,0.339763E-02
2.94678,1.12745,0.491488E-01
2.94922,1.12839,0.191322
2.95166,1.12932,-0.804750E-01
2.95410,1.13026,0.110634E-01
2.95654,1.13119,0.134301
2.95898,1.13212,0.922578E-01
2.96143,1.13306,0.605422
2.96387,1.13399,0.241320E-01
2.96631,1.13493,-0.218512
2.96875,1.13586,0.162963
2.97119,1.13680,0.211385
2.97363,1.13773,0.196809
2.97607,1.13866,0.752414E-02
2.97852,1.13960,-0.113506E-01
2.98096,1.14053,0.387318
2.98340,1.14147,0.481292
2.98584,1.14240,0.800415E-01
2.98828,1.14333,0.325390
2.99072,1.14427,0.644311
2.99316,1.14520,0.485121E-01
2.99561,1.14614,-0.373325E-01
2.99805,1.14707,-0.195499
3.00049,1.14800,0.476981E-03
3.00293,1.14894,0.481464E-01
3.00537,1.14987,0.393220
3.00781,1.15081,0.249082
3.01025,1.15174,0.138268
3.01270,1.15267,0.552015E-02
3.01514,1.15361,0.208384
3.01758,1.15454,-0.380919
3.02002,1.15548,0.987590E-01
3.02246,1.15641,0.114102
3.02490,1.15735,0.868131E-01
3.02734,1.15828,0.214810
3.02979,1.15921,-0.131800
3.03223,1.16015,-0.276124E-01
3.03467,1.16108,0.160757
3.03711,1.16202,0.447456E-01
3.03955,1.16295,0.375643E-01
3.04199,1.16388,-0.119407
3.04443,1.16482,0.118817
3.04688,1.16575,-0.952040E-01
3.04932,1.16669,-0.167273
3.05176,1.16762,-0.316706E-01
3.05420,1.16855,0.222851
3.05664,1.16949,-0.150128E-01
3.05908,1.17042,-0.393561E-01
3.06152,1.17136,-0.307454E-02
3.06396,1.17229,-0.318683E-01
3.06641,1.17322,0.309140
3.06885,1.17416,0.241829
3.07129,1.17509,0.266343
3.07373,1.17603,-0.457590E-02
3.07617,1.17696,0.371200
3.07861,1.17790,-0.852958E-02
3.08105,1.17883,-0.985037E-01
3.08350,1.17976,-0.602241E-02
3.08594,1.18070,0.285666E-01
3.08838,1.18163,-0.540200E-01
3.09082,1.18257,-0.394834E-03
3.09326,1.18350,-0.171315E-01
3.09570,1.18443,-0.224571
3.09814,1.18537,0.556774
3.10059,1.18630,0.451735
3.10303,1.18724,0.292764
3.10547,1.18817,0.164180
3.10791,1.18910,-0.612826E-01
3.11035,1.19004,0.235258
3.11279,1.19097,0.312166E-01
3.11523,1.19191,0.284909
3.11768,1.19284,-0.174978
3.12012,1.19377,-0.160025E-03
3.12256,1.19471,-0.462965
3.12500,1.19564,-0.685025E-01
3.12744,1.19658,0.124357E-01
3.12988,1.19751,0.405577E-01
3.13232,1.19845,-0.430776E-01
3.13477,1.19938,0.236938
3.13721,1.20031,0.921367E-01
3.13965,1.20125,0.369251
3.14209,1.20218,-0.125114
3.14453,1.20312,0.117909E-01
3.14697,1.20405,0.499507
3.14941,1.20498,0.704461
3.15186,1.20592,0.311330E-01
3.15430,1.20685,0.196951
3.15674,1.20779,0.998867E-01
3.15918,1.20872,-0.765962E-01
3.16162,1.20965,0.152587
3.16406,1.21059,0.398573E-02
3.16650,1.21152,0.394558
3.16895,1.21246,0.238564
3.17139,1.21339,0.193894
3.17383,1.21433,0.123674
3.17627,1.21526,0.579610E-01
3.17871,1.21619,0.523075E-01
3.18115,1.21713,-0.140951
3.18359,1.21806,-0.713915E-01
3.18604,1.21900,0.931085
3.18848,1.21993,0.155577
3.19092,1.22086,0.768972E-01
3.19336,1.22180,-0.106731
3.19580,1.22273,0.650852E-01
3.19824,1.22367,0.999710E-01
3.20068,1.22460,0.608395E-01
3.20312,1.22553,0.624338
3.20557,1.22647,0.290550E-01
3.20801,1.22740,0.119951
3.21045,1.22834,0.418990
3.21289,1.22927,-0.157698E-01
3.21533,1.23020,0.582433E-02
3.21777,1.23114,0.245889E-01
3.22021,1.23207,-0.100323
3.22266,1.23301,0.323949
3.22510,1.23394,0.922784E-01
3.22754,1.23488,0.167158
3.22998,1.23581,-0.417960E-01
3.23242,1.23674,-0.389502E-01
3.23486,1.23768,0.323576
3.23730,1.23861,-0.451405E-03
3.23975,1.23955,0.275058
3.24219,1.24048,-0.556645E-01
3.24463,1.24141,0.299880
3.24707,1.24235,-0.320187E-01
3.24951,1.24328,-0.850578E-01
3.25195,1.24422,0.403243
3.25439,1.24515,0.177105
3.25684,1.24608,0.125036
3.25928,1.24702,-0.239606
3.26172,1.24795,-0.366333E-01
3.26416,1.24889,-0.149985
3.26660,1.24982,0.309246
3.26904,1.25075,0.375259
3.27148,1.25169,0.523795
3.27393,1.25262,0.429160E-01
3.27637,1.25356,-0.295242
3.27881,1.25449,0.561672
3.28125,1.25543,0.385329
3.28369,1.25636,0.131413
3.28613,1.25729,0.504742
3.28857,1.25823,0.267007
3.29102,1.25916,0.166662
3.29346,1.26010,0.212704
3.29590,1.26103,0.157019E-01
3.29834,1.26196,0.255627
3.30078,1.26290,-0.501088E-02
3.30322,1.26383,-0.530750E-02
3.30566,1.26477,0.112851
3.30811,1.26570,-0.312581
3.31055,1.26663,0.188637
3.31299,1.26757,-0.809084E-01
3.31543,1.26850,0.468178
3.31787,1.26944,-0.171499
3.32031,1.27037,-0.207462
3.32275,1.27130,0.130818
3.32520,1.27224,0.300412
3.32764,1.27317,-0.134458
3.33008,1.27411,0.894109E-01
3.33252,1.27504,0.221678
3.33496,1.27598,0.542190
3.33740,1.27691,-0.102807
3.33984,1.27784,0.698537
3.34229,1.27878,-0.557547E-01
3.34473,1.27971,-0.616532E-02
3.34717,1.28065,0.267985
3.34961,1.28158,-0.377349E-02
3.35205,1.28251,0.180917
3.35449,1.28345,0.483702E-01
3.35693,1.28438,-0.639339E-01
3.35938,1.28532,-0.141211E-01
3.36182,1.28625,0.448355E-01
3.36426,1.28718,-0.623962E-01
3.36670,1.28812,-0.849249E-01
3.36914,1.28905,0.139847
3.37158,1.28999,0.863336E-03
3.37402,1.29092,0.506627
3.37646,1.29186,-0.194941E-01
3.37891,1.29279,0.178299
3.38135,1.29372,-0.577184E-02
3.38379,1.29466,-0.113975
3.38623,1.29559,-0.154741E-01
3.38867,1.29653,-0.412940E-02
3.39111,1.29746,0.188852
3.39355,1.29839,0.195257E-01
3.39600,1.29933,0.709930E-01
3.39844,1.30026,0.102367
3.40088,1.30120,0.330291E-01
3.40332,1.30213,0.101138
3.40576,1.30306,0.260590
3.40820,1.30400,0.554052
3.41064,1.30493,0.169603
3.41309,1.30587,-0.805551E-01
3.41553,1.30680,0.770621
3.41797,1.30773,-0.257478E-01
3.42041,1.30867,-0.152823
3.42285,1.30960,0.363862E-01
3.42529,1.31054,0.139559
3.42773,1.31147,0.123852
3.43018,1.31241,-0.479109E-01
3.43262,1.31334,0.232312
3.43506,1.31427,0.474033
3.43750,1.31521,0.209606E-01
3.43994,1.31614,0.110264
3.44238,1.31708,0.101406
3.44482,1.31801,-0.202357E-01
3.44727,1.31894,-0.672332E-01
3.44971,1.31988,-0.270244
3.45215,1.32081,-0.141282
3.45459,1.32175,0.284755
3.45703,1.32268,1.07532
3.45947,1.32361,0.844169E-01
3.46191,1.32455,0.376763E-01
3.46436,1.32548,-0.312057
3.46680,1.32642,0.422915E-01
3.46924,1.32735,0.145593
3.47168,1.32828,-0.182253E-01
3.47412,1.32922,0.931177E-01
3.47656,1.33015,0.188506
3.47900,1.33109,0.557884
3.48145,1.33202,-0.466723
3.48389,1.33296,-0.120220
3.48633,1.33389,0.484423
3.48877,1.33482,0.283486E-01
3.49121,1.33576,0.729493E-01
3.49365,1.33669,0.200236E-01
3.49609,1.33763,-0.147384E-01
3.49854,1.33856,-0.177256E-01
3.50098,1.33949,0.412584E-01
3.50342,1.34043,0.353957
3.50586,1.34136,0.174628
3.50830,1.34230,0.150735
3.51074,1.34323,0.397150
3.51318,1.34416,-0.379906E-01
3.51562,1.34510,0.686542E-01
3.51807,1.34603,0.750815
3.52051,1.34697,0.364725E-01
3.52295,1.34790,-0.846104E-01
3.52539,1.34883,0.476512
3.52783,1.34977,-0.867573E-01
3.53027,1.35070,0.209223
3.53271,1.35164,0.231924
3.53516,1.35257,-0.159874
3.53760,1.35351,0.242923E-01
3.54004,1.35444,-0.243724E-01
3.54248,1.35537,-0.269281
3.54492,1.35631,-0.255138E-03
3.54736,1.35724,0.518564E-01
3.54980,1.35818,-0.316077
3.55225,1.35911,0.101246E-01
3.55469,1.36004,0.119478
3.55713,1.36098,0.169366
3.55957,1.36191,0.922231E-01
3.56201,1.36285,0.254134E-01
3.56445,1.36378,-0.341619
3.56689,1.36471,0.906499E-01
3.56934,1.36565,0.437208E-01
3.57178,1.36658,0.205965
3.57422,1.36752,0.334252
3.57666,1.36845,-0.135417
3.57910,1.36939,0.213516
3.58154,1.37032,0.150607
3.58398,1.37125,-0.288630E-01
3.58643,1.37219,0.644217
3.58887,1.37312,0.894131E-01
3.59131,1.37406,-0.259860E-02
3.59375,1.37499,0.757657E-01
3.59619,1.37592,0.384244E-01
3.59863,1.37686,0.252331
3.60107,1.37779,-0.484133E-01
3.60352,1.37873,-0.487285E-01
3.60596,1.37966,0.278648
3.60840,1.38059,0.258989E-01
3.61084,1.38153,0.172902
3.61328,1.38246,0.287414E-01
3.61572,1.38340,-0.125597
3.61816,1.38433,0.683383E-01
3.62061,1.38526,-0.302224
3.62305,1.38620,-0.482744E-02
3.62549,1.38713,0.319398
3.62793,1.38807,0.202178
3.63037,1.38900,0.697408
3.63281,1.38994,0.420714
3.63525,1.39087,0.397087
3.63770,1.39180,-0.858476E-01
3.64014,1.39274,-0.239563E-01
3.64258,1.39367,0.152355
3.64502,1.39461,-0.170388
3.64746,1.39554,0.478888
3.64990,1.39647,0.112257
3.65234,1.39741,-0.844563E-01
3.65479,1.39834,0.723755E-01
3.65723,1.39928,0.246695
3.65967,1.40021,0.106796
3.66211,1.40114,0.351425
3.66455,1.40208,0.260733E-01
3.66699,1.40301,-0.445352E-02
3.66943,1.40395,0.109492
3.67188,1.40488,0.485193E-01
3.67432,1.40581,-0.425885E-01
3.67676,1.40675,0.117737
3.67920,1.40768,0.407743
3.68164,1.40862,-0.568188E-01
3.68408,1.40955,-0.118617
3.68652,1.41049,0.345233
3.68896,1.41142,-0.505520E-01
3.69141,1.41235,0.226357E-01
3.69385,1.41329,0.368361
3.69629,1.41422,0.164066
3.69873,1.41516,0.103945
3.70117,1.41609,-0.355495
3.70361,1.41702,0.556526
3.70605,1.41796,0.754122E-02
3.70850,1.41889,-0.685074E-01
3.71094,1.41983,-0.358551E-01
3.71338,1.42076,-0.152890
3.71582,1.42169,0.765881E-02
3.71826,1.42263,-0.927531E-01
3.72070,1.42356,0.498514E-01
3.72314,1.42450,0.171348
3.72559,1.42543,0.235899
3.72803,1.42636,0.361931E-01
3.73047,1.42730,0.947002E-01
3.73291,1.42823,0.461264
3.73535,1.42917,0.257608
3.73779,1.43010,0.183497
3.74023,1.43104,0.335844
3.74268,1.43197,0.519023
3.74512,1.43290,0.454811E-01
3.74756,1.43384,0.644536
3.75000,1.43477,-0.827173E-01
3.75244,1.43571,-0.833976E-01
3.75488,1.43664,-0.363190
3.75732,1.43757,0.163032
3.75977,1.43851,0.419266
3.76221,1.43944,0.250285
3.76465,1.44038,-0.243879
3.76709,1.44131,-0.492907E-01
3.76953,1.44224,0.503347
3.77197,1.44318,0.233594
3.77441,1.44411,0.876102E-01
3.77686,1.44505,0.190358
3.77930,1.44598,0.875443E-03
3.78174,1.44691,0.143389E-03
3.78418,1.44785,0.978198E-01
3.78662,1.44878,0.164165
3.78906,1.44972,0.255953
3.79150,1.45065,-0.232840
3.79395,1.45159,0.442618E-01
3.79639,1.45252,0.135488
3.79883,1.45345,0.116132
3.80127,1.45439,0.340122
3.80371,1.45532,-0.175330
3.80615,1.45626,0.295184
3.80859,1.45719,-0.249873E-01
3.81104,1.45812,0.229921
3.81348,1.45906,0.590886
3.81592,1.45999,0.465330
3.81836,1.46093,0.373299E-02
3.82080,1.46186,0.187599
3.82324,1.46279,0.151933E-01
3.82568,1.46373,-0.138768
3.82812,1.46466,-0.739101E-01
3.83057,1.46560,0.485569
3.83301,1.46653,0.564574
3.83545,1.46747,0.106421
3.83789,1.46840,0.191154
3.84033,1.46933,-0.274223E-01
3.84277,1.47027,0.317002E-01
3.84521,1.47120,0.829065E-01
3.84766,1.47214,0.547294E-01
3.85010,1.47307,-0.234532
3.85254,1.47400,-0.619518E-01
3.85498,1.47494,-0.580850E-01
3.85742,1.47587,0.778285E-01
3.85986,1.47681,0.129862
3.86230,1.47774,-0.126637
3.86475,1.47867,0.100894
3.86719,1.47961,0.138831
3.86963,1.48054,0.141029
3.87207,1.48148,0.110438
3.87451,1.48241,0.107866
3.87695,1.48334,-0.691299E-01
3.87939,1.48428,0.263904
3.88184,1.48521,0.134292
3.88428,1.48615,0.279394
3.88672,1.48708,0.185131
3.88916,1.48802,-0.666824E-01
3.89160,1.48895,-0.192027E-01
3.89404,1.48988,0.979568E-02
3.89648,1.49082,0.224856
3.89893,1.49175,-0.898341E-01
3.90137,1.49269,0.945338E-01
3.90381,1.49362,-0.812684E-01
3.90625,1.49455,0.783809E-01
3.90869,1.49549,-0.509156E-01
3.91113,1.49642,0.993890E-01
3.91357,1.49736,-0.351649E-02
3.91602,1.49829,-0.204821
3.91846,1.49922,-0.415290E-01
3.92090,1.50016,-0.176772
3.92334,1.50109,-0.293768
3.92578,1.50203,0.189488
3.92822,1.50296,0.123743
3.93066,1.50389,-0.235678
3.93311,1.50483,0.240866
3.93555,1.50576,0.103014E-01
3.93799,1.50670,-0.613209E-01
3.94043,1.50763,0.298113
