filename,date,time,DOY,latitude,longitude,altitude,canopy_height,displacement_height,roughness_length,file_length,acquisition_frequency,master_sonic_manufacturer,master_sonic_model,master_sonic_height,master_sonic_wformat,master_sonic_wref,master_sonic_north_offset,master_sonic_hpath_length,master_sonic_vpath_length,master_sonic_tau,co2_irga_manufacturer,co2_irga_model,co2_measure_type,co2_irga_northward_separation,co2_irga_eastward_separation,co2_irga_vertical_separation,co2_irga_tube_length,co2_irga_tube_diameter,co2_irga_tube_flowrate,co2_irga_kw,co2_irga_ko,co2_irga_hpath_length,co2_irga_vpath_length,co2_irga_tau,h2o_irga_manufacturer,h2o_irga_model,h2o_measure_type,h2o_irga_northward_separation,h2o_irga_eastward_separation,h2o_irga_vertical_separation,h2o_irga_tube_length,h2o_irga_tube_diameter,h2o_irga_tube_flowrate,h2o_irga_kw,h2o_irga_ko,h2o_irga_hpath_length,h2o_irga_vpath_length,h2o_irga_tau
36719_Time_Series_Hr_2024-01-27-0000.dat,2024-01-27,00:10,27.0069,10.000000000000000,1.6667000000000001E-002,10.000000000000000,5.0000000000000003E-002,3.3500000000000002E-002,7.4999999999999997E-003,60.000000000000000,20.000000000000000,csi,csat3_1,2.0000000000000000,uvw,na,-10.000000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,other_irga,generic_open_path_1,molar_density,1.0000000000000000,1.0000000000000000,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,3.0000000000000000,15.000000000000000,0.10000000000000001,other_irga,generic_open_path_1,molar_density,1.0000000000000000,1.0000000000000000,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,3.0000000000000000,15.000000000000000,0.10000000000000001
36719_Time_Series_Hr_2024-01-27-0000.dat,2024-01-27,00:20,27.0138,10.000000000000000,1.6667000000000001E-002,10.000000000000000,5.0000000000000003E-002,3.3500000000000002E-002,7.4999999999999997E-003,60.000000000000000,20.000000000000000,csi,csat3_1,2.0000000000000000,uvw,na,-10.000000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,other_irga,generic_open_path_1,molar_density,1.0000000000000000,1.0000000000000000,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,3.0000000000000000,15.000000000000000,0.10000000000000001,other_irga,generic_open_path_1,molar_density,1.0000000000000000,1.0000000000000000,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,3.0000000000000000,15.000000000000000,0.10000000000000001
36719_Time_Series_Hr_2024-01-27-0000.dat,2024-01-27,00:30,27.0208,10.000000000000000,1.6667000000000001E-002,10.000000000000000,5.0000000000000003E-002,3.3500000000000002E-002,7.4999999999999997E-003,60.000000000000000,20.000000000000000,csi,csat3_1,2.0000000000000000,uvw,na,-10.000000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,other_irga,generic_open_path_1,molar_density,1.0000000000000000,1.0000000000000000,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,3.0000000000000000,15.000000000000000,0.10000000000000001,other_irga,generic_open_path_1,molar_density,1.0000000000000000,1.0000000000000000,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,3.0000000000000000,15.000000000000000,0.10000000000000001
36719_Time_Series_Hr_2024-01-27-0000.dat,2024-01-27,00:40,27.0277,10.000000000000000,1.6667000000000001E-002,10.000000000000000,5.0000000000000003E-002,3.3500000000000002E-002,7.4999999999999997E-003,60.000000000000000,20.000000000000000,csi,csat3_1,2.0000000000000000,uvw,na,-10.000000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,other_irga,generic_open_path_1,molar_density,1.0000000000000000,1.0000000000000000,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,3.0000000000000000,15.000000000000000,0.10000000000000001,other_irga,generic_open_path_1,molar_density,1.0000000000000000,1.0000000000000000,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,3.0000000000000000,15.000000000000000,0.10000000000000001
36719_Time_Series_Hr_2024-01-27-0000.dat,2024-01-27,00:50,27.0347,10.000000000000000,1.6667000000000001E-002,10.000000000000000,5.0000000000000003E-002,3.3500000000000002E-002,7.4999999999999997E-003,60.000000000000000,20.000000000000000,csi,csat3_1,2.0000000000000000,uvw,na,-10.000000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,other_irga,generic_open_path_1,molar_density,1.0000000000000000,1.0000000000000000,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,3.0000000000000000,15.000000000000000,0.10000000000000001,other_irga,generic_open_path_1,molar_density,1.0000000000000000,1.0000000000000000,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,3.0000000000000000,15.000000000000000,0.10000000000000001
36719_Time_Series_Hr_2024-01-27-0000.dat,2024-01-27,01:00,27.0416,10.000000000000000,1.6667000000000001E-002,10.000000000000000,5.0000000000000003E-002,3.3500000000000002E-002,7.4999999999999997E-003,60.000000000000000,20.000000000000000,csi,csat3_1,2.0000000000000000,uvw,na,-10.000000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,other_irga,generic_open_path_1,molar_density,1.0000000000000000,1.0000000000000000,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,3.0000000000000000,15.000000000000000,0.10000000000000001,other_irga,generic_open_path_1,molar_density,1.0000000000000000,1.0000000000000000,1.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,3.0000000000000000,15.000000000000000,0.10000000000000001
